ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
13500,20101107,091918,20223006,-15.9315,-73.4841,53,4.5,PERU,AREQUIPA
13501,20101107,113402,20223006,-12.1136,-72.3117,139,4.5,PERU,CUSCO
13502,20101108,012938,20223006,-14.4333,-75.8353,53,4.6,PERU,ICA
13503,20101108,092808,20223006,-11.6369,-78.0804,43,4.7,OCEANO,MAR
13504,20101109,020956,20223006,-15.1582,-71.825,141,5,PERU,AREQUIPA
13505,20101109,051317,20223006,-6.109,-76.2434,32,4.5,PERU,LORETO
13506,20101109,061031,20223006,-4.3386,-77.1417,152,4.7,PERU,LORETO
13507,20101110,062558,20223006,-10.8615,-78.6377,55,4.7,OCEANO,MAR
13508,20101110,113310,20223006,-12.4654,-77.3362,56,4.9,OCEANO,MAR
13509,20101111,191625,20223006,-9.7486,-74.681,24,4.5,PERU,PASCO
13510,20101112,080058,20223006,-7.039,-80.9078,7,4.5,OCEANO,MAR
13511,20101112,183003,20223006,-15.7835,-72.798,28,4.5,PERU,AREQUIPA
13512,20101114,065758,20223006,-10.2186,-77.1516,41,4.7,PERU,ANCASH
13513,20101115,033514,20223006,-8.4816,-75.5478,56,4.7,PERU,UCAYALI
13514,20101115,141821,20223006,-8.4184,-76.1505,42,4.5,PERU,SAN MARTIN
13515,20101116,055726,20223006,-16.4457,-71.907,166,4.6,PERU,AREQUIPA
13516,20101116,090458,20223006,-15.2357,-72.6276,29,4.6,PERU,AREQUIPA
13517,20101117,193624,20223006,-16.188,-75.508,2,5.2,OCEANO,MAR
13518,20101117,193803,20223006,-16.0089,-75.0594,16,5.4,OCEANO,MAR
13519,20101117,203005,20223006,-15.9381,-75.4832,32,4.7,OCEANO,MAR
13520,20101117,210755,20223006,-15.8867,-75.322,36,4.8,OCEANO,MAR
13521,20101117,223330,20223006,-15.866,-75.1977,32,4.5,OCEANO,MAR
13522,20101117,224044,20223006,-16.028,-75.2559,25,4.9,OCEANO,MAR
13523,20101118,013144,20223006,-16.1309,-75.4325,22,5.3,OCEANO,MAR
13524,20101118,032827,20223006,-9.718,-78.8652,46,4.7,OCEANO,MAR
13525,20101118,100317,20223006,-4.8948,-81.3067,56,4.7,OCEANO,MAR
13526,20101118,174828,20223006,-15.7027,-72.9384,18,4.7,PERU,AREQUIPA
13527,20101118,201946,20223006,-14.4479,-72.7857,63,4.6,PERU,APURIMAC
13528,20101119,014253,20223006,-18.0072,-69.608,77,4.7,PERU,CHILE
13529,20101119,041848,20223006,-15.8634,-75.2344,35,4.5,OCEANO,MAR
13530,20101119,104256,20223006,-16.022,-75.2977,30,4.5,OCEANO,MAR
13531,20101120,041436,20223006,-5.7564,-78.558,27,4.5,PERU,AMAZONAS
13532,20101120,052633,20223006,-6.0135,-77.3539,56,4.6,PERU,SAN MARTIN
13533,20101120,094154,20223006,-16.0309,-75.376,46,4.7,OCEANO,MAR
13534,20101120,164227,20223006,-3.1479,-81.2485,41,4.5,OCEANO,MAR
13535,20101121,022435,20223006,-9.6639,-79.0914,15,4.6,OCEANO,MAR
13536,20101121,164855,20223006,-15.3275,-71.8247,142,4.5,PERU,AREQUIPA
13537,20101122,082723,20223006,-16.3021,-74.4636,27,4.5,OCEANO,MAR
13538,20101122,083514,20223006,-16.4359,-74.653,26,5.1,OCEANO,MAR
13539,20101122,102408,20223006,-3.9288,-82.1889,59,4.8,OCEANO,MAR
13540,20101122,165950,20223006,-8.2811,-75.5269,20,4.6,PERU,LORETO
13541,20101124,011024,20223006,-10.9559,-73.95,154,4.8,PERU,UCAYALI
13542,20101124,063103,20223006,-8.8733,-75.644,158,4.9,PERU,UCAYALI
13543,20101124,202833,20223006,-16.3422,-73.761,31,4.6,OCEANO,MAR
13544,20101124,220829,20223006,-14.8563,-72.0034,8,5.3,PERU,AREQUIPA
13545,20101124,225019,20223006,-14.8747,-72.1272,11,4.6,PERU,AREQUIPA
13546,20101125,055307,20223006,-14.9187,-72.0864,19,4.7,PERU,AREQUIPA
13547,20101125,181654,20223006,-16.1014,-71.6942,10,5.2,PERU,AREQUIPA
13548,20101126,032737,20223006,-9.6236,-75.3105,204,4.6,PERU,HUANUCO
13549,20101127,101318,20223006,-12.1328,-75.8608,109,4.6,PERU,LIMA
13550,20101127,125959,20223006,-15.0366,-72.3226,145,4.5,PERU,AREQUIPA
13551,20101128,094806,20223006,-16.3961,-72.5278,112,4.5,PERU,AREQUIPA
13552,20101128,114643,20223006,-5.9193,-75.3491,135,4.9,PERU,LORETO
13553,20101128,144922,20223006,-14.9478,-71.9685,8,5.4,PERU,AREQUIPA
13554,20101129,075549,20223006,-17.4618,-72.6129,50,4.5,OCEANO,MAR
13555,20101130,013617,20223006,-15.9832,-72.7359,110,4.7,PERU,AREQUIPA
13556,20101130,064525,20223006,-13.5354,-77.0832,31,4.5,OCEANO,MAR
13557,20101130,103433,20223006,-8.9532,-80.083,15,4.6,OCEANO,MAR
13558,20101130,111958,20223006,-10.282,-78.9869,25,4.5,OCEANO,MAR
13559,20101201,023932,20223006,-13.6264,-76.8741,38,4.5,OCEANO,MAR
13560,20101202,025612,20223006,-15.7104,-70.4919,227,4.7,PERU,PUNO
13561,20101204,102242,20223006,-4.7705,-80.6389,33,4.5,PERU,PIURA
13562,20101205,103028,20223006,-9.8476,-79.8106,32,4.9,OCEANO,MAR
13563,20101205,180630,20223006,-15.073,-75.6979,38,4.7,OCEANO,MAR
13564,20101206,020733,20223006,-12.0894,-77.4634,37,4.6,OCEANO,MAR
13565,20101206,073647,20223006,-14.5,-74.1591,110,4.6,PERU,AYACUCHO
13566,20101207,041440,20223006,-16.9305,-71.1276,123,5.2,PERU,MOQUEGUA
13567,20101207,145758,20223006,-14.3784,-72.4499,93,4.5,PERU,APURIMAC
13568,20101207,211104,20223006,-8.2898,-77.2196,35,4.5,PERU,LA LIBERTAD
13569,20101208,001215,20223006,-16.6993,-73.8019,32,4.5,OCEANO,MAR
13570,20101208,143752,20223006,-8.4739,-74.4691,183,4.8,PERU,UCAYALI
13571,20101209,040013,20223006,-7.0533,-77.4594,25,4.5,PERU,SAN MARTIN
13572,20101210,105707,20223006,-5.5099,-76.4976,55,4.5,PERU,LORETO
13573,20101210,153559,20223006,-15.4376,-72.1726,138,4.6,PERU,AREQUIPA
13574,20101211,084338,20223006,-17.7811,-72.0705,11,5.2,OCEANO,MAR
13575,20101211,233612,20223006,-6.1061,-76.5711,136,4.5,PERU,SAN MARTIN
13576,20101212,005953,20223006,-6.1853,-76.1872,77,4.6,PERU,SAN MARTIN
13577,20101212,012309,20223006,-6.0529,-76.0891,81,4.5,PERU,LORETO
13578,20101212,061748,20223006,-4.1868,-79.0372,101,4.6,ECUADOR,ECUADOR
13579,20101212,164656,20223006,-9.7542,-80.5138,28,4.7,OCEANO,MAR
13580,20101212,192822,20223006,-4.2441,-80.3159,5,4.5,ECUADOR,ECUADOR
13581,20101213,130528,20223006,-2.5012,-77.7324,78,5.2,ECUADOR,ECUADOR
13582,20101213,153915,20223006,-5.8542,-75.6918,73,4.5,PERU,LORETO
13583,20101213,210046,20223006,-4.1119,-76.9147,170,4.7,PERU,LORETO
13584,20101215,162245,20223006,-10.03,-79.0629,54,4.7,OCEANO,MAR
13585,20101215,182223,20223006,-18.1785,-69.4538,158,4.9,PERU,CHILE
13586,20101216,071159,20223006,-10.9514,-73.7274,133,5.6,PERU,JUNIN
13587,20101216,192015,20223006,-11.8836,-76.0281,124,4.6,PERU,JUNIN
13588,20101217,203425,20223006,-17.3768,-71.6716,42,5.2,OCEANO,MAR
13589,20101217,221415,20223006,-8.7427,-71.5048,638,5.3,BRASIL,BRASIL
13590,20101218,130753,20223006,-15.284,-71.553,124,4.3,PERU,AREQUIPA
13591,20101219,051817,20223006,-9.2645,-74.4442,155,4.8,PERU,UCAYALI
13592,20101219,074353,20223006,-15.2495,-72.1741,136,4.9,PERU,AREQUIPA
13593,20101219,082136,20223006,-11.2725,-74.6131,114,4.5,PERU,JUNIN
13594,20101219,161405,20223006,-11.2041,-79.4663,54,4.9,OCEANO,MAR
13595,20101220,124517,20223006,-6.9323,-76.0822,57,4.5,PERU,SAN MARTIN
13596,20101220,153002,20223006,-14.8567,-72.0903,10,4.8,PERU,CUSCO
13597,20101220,201411,20223006,-7.7807,-74.3171,171,4.5,PERU,UCAYALI
13598,20101221,070057,20223006,-5.8755,-76.6018,137,4.5,PERU,LORETO
13599,20101221,080157,20223006,-10.1035,-79.6335,38,4.8,OCEANO,MAR
13600,20101221,200449,20223006,-15.4188,-70.8271,206,5.2,PERU,PUNO
13601,20101221,215513,20223006,-13.5815,-76.3367,58,4.5,OCEANO,MAR
13602,20101222,121030,20223006,-17.9858,-73.9075,58,4.7,OCEANO,MAR
13603,20101222,140515,20223006,-15.5416,-71.999,162,4.7,PERU,AREQUIPA
13604,20101222,182729,20223006,-7.2947,-78.5491,34,4.5,PERU,CAJAMARCA
13605,20101223,215515,20223006,-5.2395,-81.4322,0,4.5,OCEANO,MAR
13606,20101225,010448,20223006,-16.1367,-73.8565,23,4.6,PERU,AREQUIPA
13607,20101225,054923,20223006,-15.0607,-72.1126,135,4.6,PERU,AREQUIPA
13608,20101226,034512,20223006,-15.9767,-74.6849,116,4.5,OCEANO,MAR
13609,20101226,045436,20223006,-15.8363,-75.5097,9,4.6,OCEANO,MAR
13610,20101226,192524,20223006,-16.7783,-72.7279,43,4.5,OCEANO,MAR
13611,20101227,010716,20223006,-15.1658,-72.867,127,4.8,PERU,AREQUIPA
13612,20101227,030139,20223006,-6.1706,-76.3843,115,4.6,PERU,SAN MARTIN
13613,20101227,064258,20223006,-16.1903,-74.2041,25,4.9,OCEANO,MAR
13614,20101227,091842,20223006,-10.2583,-76.6693,65,4.5,PERU,HUANUCO
13615,20101227,142855,20223006,-14.1624,-72.9283,139,4.5,PERU,APURIMAC
13616,20101228,033301,20223006,-18.4383,-69.8162,108,4.7,PERU,CHILE
13617,20101228,060347,20223006,-10.9799,-78.4154,51,4.9,OCEANO,MAR
13618,20101228,100002,20223006,-14.4831,-73.7402,55,4.5,PERU,AYACUCHO
13619,20101228,125243,20223006,-15.2498,-72.3049,56,4.5,PERU,AREQUIPA
13620,20101228,210333,20223006,-8.1038,-76.5057,31,4.5,PERU,SAN MARTIN
13621,20101229,203523,20223006,-2.76,-81.036,23,4.6,OCEANO,MAR
13622,20101230,001241,20223006,-8.944,-75.2471,161,4.9,PERU,UCAYALI
13623,20101230,010838,20223006,-6.032,-77.6266,145,4.5,PERU,AMAZONAS
13624,20101230,074456,20223006,-3.235,-80.3019,59,4.5,OCEANO,MAR
13625,20101230,075944,20223006,-6.0579,-76.8529,95,4.6,PERU,SAN MARTIN
13626,20101230,163536,20223006,-14.5461,-75.0054,86,4.8,PERU,AYACUCHO
13627,20110101,062340,20223006,-8.5884,-79.0413,18,4.5,OCEANO,MAR
13628,20110101,112858,20223006,-3.1921,-80.234,45,4.9,OCEANO,MAR
13629,20110101,202742,20223006,-14.7202,-72.3845,115,4.6,PERU,CUSCO
13630,20110101,211306,20223006,-18.6586,-70.0803,59,4.5,PERU,CHILE
13631,20110102,050525,20223006,-16.8383,-73.8256,42,4.5,OCEANO,MAR
13632,20110103,151754,20223006,-7.8295,-77.4161,51,4.6,PERU,SAN MARTIN
13633,20110103,173724,20223006,-7.4939,-76.4616,98,4.5,PERU,SAN MARTIN
13634,20110104,114631,20223006,-10.7583,-74.8217,13,4.6,PERU,PASCO
13635,20110104,200245,20223006,-7.5404,-79.3578,40,4.5,PERU,LA LIBERTAD
13636,20110105,182505,20223006,-7.2404,-78.7194,13,4.5,PERU,CAJAMARCA
13637,20110105,202917,20223006,-16.8167,-73.9624,29,4.6,OCEANO,MAR
13638,20110105,220331,20223006,-4.3736,-77.3877,97,4.5,PERU,LORETO
13639,20110106,001409,20223006,-3.1022,-80.4662,56,4.6,OCEANO,MAR
13640,20110106,063536,20223006,-3.0119,-80.6757,63,4.9,OCEANO,MAR
13641,20110107,083139,20223006,-9.2158,-79.3643,56,4.7,OCEANO,MAR
13642,20110107,084732,20223006,-2.8321,-81.1522,60,4.6,OCEANO,MAR
13643,20110107,090515,20223006,-4.011,-80.5562,39,4.5,PERU,TUMBES
13644,20110107,173556,20223006,-6.2696,-76.0142,43,4.6,PERU,SAN MARTIN
13645,20110109,014337,20223006,-15.635,-71.7601,167,4.5,PERU,AREQUIPA
13646,20110109,061333,20223006,-4.4265,-77.3934,53,4.6,PERU,LORETO
13647,20110109,072948,20223006,-11.9827,-77.1577,49,4.5,OCEANO,MAR
13648,20110109,230538,20223006,-5.6663,-76.4175,78,4.6,PERU,LORETO
13649,20110110,090437,20223006,-7.3248,-80.3429,19,4.8,OCEANO,MAR
13650,20110110,095441,20223006,-7.2146,-81.1136,55,4.7,OCEANO,MAR
13651,20110110,123447,20223006,-9.5265,-80.7345,55,4.8,OCEANO,MAR
13652,20110111,075654,20223006,-2.2949,-75.4105,142,4.9,PERU,LORETO
13653,20110112,062503,20223006,-12.4048,-76.7681,50,4.5,PERU,LIMA
13654,20110112,210010,20223006,-5.4309,-77.0876,21,4.5,PERU,LORETO
13655,20110113,083351,20223006,-15.388,-75.2637,41,4.5,OCEANO,MAR
13656,20110115,015056,20223006,-5.6308,-77.8579,35,4.6,PERU,AMAZONAS
13657,20110115,051213,20223006,-5.4333,-77.3211,121,4.5,PERU,LORETO
13658,20110115,060509,20223006,-8.555,-74.8162,33,4.5,PERU,UCAYALI
13659,20110115,081156,20223006,-15.2414,-72.4071,57,4.6,PERU,AREQUIPA
13660,20110115,082440,20223006,-6.4515,-75.5211,208,4.7,PERU,LORETO
13661,20110115,083157,20223006,-7.3922,-76.2617,20,4.6,PERU,SAN MARTIN
13662,20110116,032255,20223006,-10.5311,-78.4045,31,4.9,OCEANO,MAR
13663,20110116,042314,20223006,-13.4672,-74.928,105,4.5,PERU,HUANCAVELICA
13664,20110116,080922,20223006,-14.8166,-72.041,117,4.7,PERU,CUSCO
13665,20110116,172812,20223006,-14.4889,-74.0917,110,4.6,PERU,AYACUCHO
13666,20110116,225626,20223006,-10.5924,-78.3289,63,4.6,OCEANO,MAR
13667,20110117,224317,20223006,-15.6535,-73.9892,33,4.6,PERU,AREQUIPA
13668,20110118,054737,20223006,-10.2844,-74.2965,57,4.5,PERU,PASCO
13669,20110118,064252,20223006,-9.9619,-75.8014,102,4.7,PERU,HUANUCO
13670,20110119,020158,20223006,-14.5019,-73.5031,114,4.5,PERU,APURIMAC
13671,20110120,035750,20223006,-12.4314,-77.0612,46,4.5,OCEANO,MAR
13672,20110120,054517,20223006,-8.7834,-75.1746,110,4.7,PERU,UCAYALI
13673,20110120,082008,20223006,-13.4917,-76.5612,83,4.5,OCEANO,MAR
13674,20110121,003110,20223006,-9.9919,-76.6104,117,4.6,PERU,HUANUCO
13675,20110122,020647,20223006,-12.2604,-73.2323,16,5.5,PERU,CUSCO
13676,20110122,041957,20223006,-14.7315,-76.2102,43,4.6,OCEANO,MAR
13677,20110122,070012,20223006,-14.9093,-75.9724,34,4.9,OCEANO,MAR
13678,20110122,201908,20223006,-16.1688,-74.3536,28,4.5,OCEANO,MAR
13679,20110122,213122,20223006,-15.4684,-70.6075,259,4.7,PERU,PUNO
13680,20110123,054657,20223006,-11.9133,-75.71,9,4.5,PERU,JUNIN
13681,20110124,033941,20223006,-5.1555,-78.0921,39,4.5,PERU,AMAZONAS
13682,20110124,053108,20223006,-2.662,-78.031,0,4.7,ECUADOR,ECUADOR
13683,20110124,061357,20223006,-3.0393,-77.8255,51,4.5,PERU,AMAZONAS
13684,20110124,082044,20223006,-10.8521,-78.0706,70,4.9,OCEANO,MAR
13685,20110124,200806,20223006,-9.9315,-75.0123,47,4.5,PERU,PASCO
13686,20110125,081512,20223006,-10.3066,-79.2414,56,4.8,OCEANO,MAR
13687,20110127,053858,20223006,-7.2401,-75.0089,75,4.6,PERU,LORETO
13688,20110127,065246,20223006,-8.1722,-76.8321,107,4.5,PERU,SAN MARTIN
13689,20110127,084058,20223006,-15.1632,-72.813,129,4.6,PERU,AREQUIPA
13690,20110127,172702,20223006,-9.1167,-77.2101,84,4.6,PERU,ANCASH
13691,20110127,194819,20223006,-10.8387,-78.895,52,4.7,OCEANO,MAR
13692,20110128,052313,20223006,-9.1566,-79.359,52,4.5,OCEANO,MAR
13693,20110128,221516,20223006,-9.6061,-75.4995,142,4.8,PERU,HUANUCO
13694,20110129,041057,20223006,-2.7023,-80.4119,56,4.5,OCEANO,MAR
13695,20110129,054543,20223006,-10.3317,-74.8398,58,4.5,PERU,PASCO
13696,20110129,160444,20223006,-8.383,-79.4507,48,4.5,OCEANO,MAR
13697,20110129,174946,20223006,-8.4845,-79.1737,50,4.6,OCEANO,MAR
13698,20110130,001213,20223006,-6.4746,-77.6698,166,4.5,PERU,AMAZONAS
13699,20110130,140627,20223006,-7.6519,-75.8091,19,4.6,PERU,LORETO
13700,20110130,194822,20223006,-6.9446,-79.1513,55,4.5,PERU,CAJAMARCA
13701,20110131,004824,20223006,-5.6574,-77.633,19,4.5,PERU,SAN MARTIN
13702,20110131,024321,20223006,-15.18,-72.8727,112,4.6,PERU,AREQUIPA
13703,20110131,040710,20223006,-10.0466,-75.3387,168,4.5,PERU,PASCO
13704,20110131,052437,20223006,-14.2925,-73.9837,115,4.5,PERU,AYACUCHO
13705,20110131,192520,20223006,-5.5906,-81.1024,17,4.6,OCEANO,MAR
13706,20110131,232619,20223006,-8.6927,-78.8945,57,4.5,OCEANO,MAR
13707,20110201,132604,20223006,-10.8919,-76.5993,126,5.1,PERU,LIMA
13708,20110201,173357,20223006,-18.0795,-69.3861,14,4.5,PERU,CHILE
13709,20110201,235114,20223006,-11.0533,-74.8943,14,4.6,PERU,JUNIN
13710,20110202,113406,20223006,-7.0685,-75.5812,169,4.6,PERU,LORETO
13711,20110202,141936,20223006,-4.9087,-77.4769,171,4.5,PERU,LORETO
13712,20110202,171834,20223006,-4.6193,-74.8149,67,4.7,PERU,LORETO
13713,20110202,213147,20223006,-12.2274,-77.4842,27,4.5,OCEANO,MAR
13714,20110203,143624,20223006,-9.6328,-76.231,27,4.6,PERU,HUANUCO
13715,20110204,002823,20223006,-6.0123,-77.0691,75,4.5,PERU,SAN MARTIN
13716,20110204,071449,20223006,-11.1911,-78.0321,56,4.8,OCEANO,MAR
13717,20110204,142522,20223006,-9.9107,-78.8886,48,4.9,OCEANO,MAR
13718,20110205,193454,20223006,-16.1203,-75.4649,15,4.6,OCEANO,MAR
13719,20110206,005855,20223006,-13.5304,-77.0083,49,4.5,OCEANO,MAR
13720,20110206,211637,20223006,-3.617,-78.4764,124,4.9,ECUADOR,ECUADOR
13721,20110207,224453,20223006,-17.9985,-69.5786,169,4.7,PERU,CHILE
13722,20110208,102415,20223006,-4.8654,-81.8299,42,4.6,OCEANO,MAR
13723,20110208,132416,20223006,-16.7699,-71.2934,125,4.9,PERU,MOQUEGUA
13724,20110208,135030,20223006,-3.3392,-80.8272,30,4.5,OCEANO,MAR
13725,20110208,220111,20223006,-17.1591,-74.126,4,5.3,OCEANO,MAR
13726,20110208,235032,20223006,-15.959,-72.8302,72,4.6,PERU,AREQUIPA
13727,20110208,235439,20223006,-16.851,-74.1665,25,4.7,OCEANO,MAR
13728,20110209,064543,20223006,-4.9923,-77.8366,148,4.5,PERU,AMAZONAS
13729,20110209,212751,20223006,-15.9863,-75.0322,62,4.5,OCEANO,MAR
13730,20110209,221929,20223006,-8.5066,-80.9505,26,4.5,OCEANO,MAR
13731,20110209,235823,20223006,-16.9628,-71.0919,124,4.8,PERU,MOQUEGUA
13732,20110210,010758,20223006,-3.2286,-80.0306,72,4.5,OCEANO,MAR
13733,20110210,101102,20223006,-5.7152,-77.6306,33,4.5,PERU,SAN MARTIN
13734,20110210,111538,20223006,-5.5262,-77.673,42,4.5,PERU,SAN MARTIN
13735,20110211,002146,20223006,-13.5575,-76.2095,50,4.5,OCEANO,MAR
13736,20110211,003050,20223006,-3.8549,-78.099,1,4.6,PERU,AMAZONAS
13737,20110211,020016,20223006,-3.2878,-77.8603,62,4.5,PERU,AMAZONAS
13738,20110211,063941,20223006,-15.5521,-70.4,242,4.5,PERU,PUNO
13739,20110212,110720,20223006,-15.3814,-72.73,200,4.6,PERU,AREQUIPA
13740,20110212,191141,20223006,-9.3054,-78.8318,57,4.5,OCEANO,MAR
13741,20110213,152628,20223006,-8.9382,-76.4013,0,4.6,PERU,HUANUCO
13742,20110213,183623,20223006,-14.4156,-76.2134,35,4.6,OCEANO,MAR
13743,20110214,065129,20223006,-17.7315,-70.7593,98,4.5,PERU,TACNA
13744,20110214,082844,20223006,-4.8466,-81.3479,30,4.5,OCEANO,MAR
13745,20110214,085828,20223006,-16.5916,-71.3633,138,5,PERU,AREQUIPA
13746,20110214,160645,20223006,-8.4133,-78.7028,38,4.5,PERU,LA LIBERTAD
13747,20110215,002634,20223006,-16.122,-74.6655,37,4.8,OCEANO,MAR
13748,20110215,022007,20223006,-7.7251,-80.7672,18,4.7,OCEANO,MAR
13749,20110215,041620,20223006,-10.6858,-79.4016,32,4.7,OCEANO,MAR
13750,20110215,043055,20223006,-15.1822,-75.7549,23,4.5,OCEANO,MAR
13751,20110216,010125,20223006,-8.9394,-80.5608,57,4.5,OCEANO,MAR
13752,20110216,210752,20223006,-15.8477,-75.1902,56,4.6,OCEANO,MAR
13753,20110217,013158,20223006,-17.3396,-70.1321,214,4.8,PERU,TACNA
13754,20110217,022553,20223006,-11.6914,-76.5306,114,4.5,PERU,LIMA
13755,20110217,031559,20223006,-13.2484,-74.8479,106,4.5,PERU,HUANCAVELICA
13756,20110217,053106,20223006,-12.2464,-76.5208,104,4.5,PERU,LIMA
13757,20110217,080839,20223006,-16.0943,-73.7755,27,4.5,PERU,AREQUIPA
13758,20110217,103105,20223006,-14.796,-73.7176,124,4.9,PERU,AYACUCHO
13759,20110217,104426,20223006,-12.1017,-72.2466,148,4.6,PERU,CUSCO
13760,20110217,110942,20223006,-17.2504,-71.6184,66,4.7,OCEANO,MAR
13761,20110217,131244,20223006,-12.8961,-74.0298,71,4.5,PERU,AYACUCHO
13762,20110218,022130,20223006,-16.1311,-72.5113,120,4.5,PERU,AREQUIPA
13763,20110218,131324,20223006,-12.9842,-75.7665,113,4.5,PERU,LIMA
13764,20110218,174340,20223006,-8.2812,-79.7083,57,4.5,OCEANO,MAR
13765,20110218,193837,20223006,-15.0864,-71.9154,152,4.6,PERU,AREQUIPA
13766,20110218,214745,20223006,-10.3618,-78.5856,36,4.8,OCEANO,MAR
13767,20110219,074022,20223006,-11.986,-77.477,51,4.8,OCEANO,MAR
13768,20110221,155403,20223006,-15.6203,-71.8322,130,4.5,PERU,AREQUIPA
13769,20110222,044424,20223006,-9.4032,-74.7745,179,4.7,PERU,HUANUCO
13770,20110222,083032,20223006,-14.0368,-74.3594,83,4.6,PERU,AYACUCHO
13771,20110222,093045,20223006,-16.5884,-71.67,23,4.5,PERU,AREQUIPA
13772,20110222,143257,20223006,-16.2763,-73.975,75,4.8,OCEANO,MAR
13773,20110222,235147,20223006,-15.9116,-74.798,40,4.7,OCEANO,MAR
13774,20110224,201027,20223006,-5.0256,-75.3081,18,4.6,PERU,LORETO
13775,20110226,170230,20223006,-12.1548,-77.5285,38,4.8,OCEANO,MAR
13776,20110227,024531,20223006,-5.3021,-79.0109,100,4.5,PERU,CAJAMARCA
13777,20110227,044202,20223006,-9.8863,-79.5587,55,4.8,OCEANO,MAR
13778,20110227,055830,20223006,-2.8509,-75.8042,75,4.6,PERU,LORETO
13779,20110228,101256,20223006,-9.7214,-76.6837,121,4.5,PERU,HUANUCO
13780,20110228,110527,20223006,-15.5413,-72.2364,56,4.6,PERU,AREQUIPA
13781,20110301,140049,20223006,-17.0048,-74.5498,43,4.5,OCEANO,MAR
13782,20110301,212133,20223006,-3.6543,-81.3555,1,4.5,OCEANO,MAR
13783,20110302,095226,20223006,-8.8519,-80.2166,92,4.5,OCEANO,MAR
13784,20110302,231233,20223006,-11.634,-76.4459,94,4.5,PERU,LIMA
13785,20110302,235505,20223006,-5.9591,-80.6355,39,4.5,PERU,PIURA
13786,20110303,041120,20223006,-5.7041,-80.9912,46,4.5,OCEANO,MAR
13787,20110303,080613,20223006,-10.3301,-78.57,52,4.7,OCEANO,MAR
13788,20110303,083405,20223006,-4.9928,-80.821,18,4.8,PERU,PIURA
13789,20110303,115107,20223006,-10.9194,-74.7137,144,4.5,PERU,JUNIN
13790,20110303,194504,20223006,-6.563,-75.639,23,4.3,PERU,SAN MARTIN
13791,20110305,165115,20223006,-11.4397,-75.1611,128,4.7,PERU,JUNIN
13792,20110306,123157,20223006,-18.4414,-69.8054,118,6.4,PERU,CHILE
13793,20110307,103533,20223006,-11.3589,-73.2401,196,4.6,PERU,CUSCO
13794,20110308,020553,20223006,-4.8065,-78.646,42,4.5,PERU,CAJAMARCA
13795,20110308,064934,20223006,-5.0164,-78.495,25,4.5,PERU,AMAZONAS
13796,20110309,192452,20223006,-7.5375,-76.1852,24,4.5,PERU,SAN MARTIN
13797,20110309,201153,20223006,-11.1106,-78.3846,50,4.7,OCEANO,MAR
13798,20110311,023419,20223006,-15.4583,-70.5796,223,4.5,PERU,PUNO
13799,20110311,173325,20223006,-4.673,-77.4308,163,4.5,PERU,LORETO
13800,20110313,030443,20223006,-11.2793,-77.7319,83,4.5,OCEANO,MAR
13801,20110313,052015,20223006,-11.2445,-78.1914,56,4.5,OCEANO,MAR
13802,20110313,160144,20223006,-8.5049,-79.0427,20,4.5,OCEANO,MAR
13803,20110314,021048,20223006,-4.1323,-80.2419,12,4.5,ECUADOR,ECUADOR
13804,20110315,023346,20223006,-6.7447,-76.9457,32,4.5,PERU,SAN MARTIN
13805,20110315,023846,20223006,-4.1562,-77.6428,38,4.5,PERU,AMAZONAS
13806,20110315,025252,20223006,-3.806,-80.4391,23,4.5,PERU,TUMBES
13807,20110316,093524,20223006,-9.0825,-79.4412,56,4.6,OCEANO,MAR
13808,20110316,134735,20223006,-9.7444,-77.8335,18,4.5,PERU,ANCASH
13809,20110317,154625,20223006,-10.7483,-78.9769,38,4.7,OCEANO,MAR
13810,20110319,235239,20223006,-14.4092,-76.6761,12,4.7,OCEANO,MAR
13811,20110320,000458,20223006,-14.3726,-76.6023,12,4.7,OCEANO,MAR
13812,20110320,010813,20223006,-14.3087,-76.4504,30,4.6,OCEANO,MAR
13813,20110320,011331,20223006,-14.3497,-76.5584,20,4.6,OCEANO,MAR
13814,20110320,015556,20223006,-14.2641,-76.4434,28,4.9,OCEANO,MAR
13815,20110320,021438,20223006,-14.3017,-76.4771,22,4.5,OCEANO,MAR
13816,20110320,102920,20223006,-8.0501,-76.2113,60,4.5,PERU,SAN MARTIN
13817,20110320,133422,20223006,-3.9143,-75.7077,174,4.6,PERU,LORETO
13818,20110320,163116,20223006,-7.9385,-73.7653,210,4.8,PERU,UCAYALI
13819,20110320,172325,20223006,-7.3835,-79.9579,43,4.5,OCEANO,MAR
13820,20110321,061150,20223006,-9.9445,-78.8183,75,4.6,OCEANO,MAR
13821,20110321,064824,20223006,-14.5221,-76.7955,15,5.2,OCEANO,MAR
13822,20110321,095046,20223006,-14.362,-76.5204,21,4.5,OCEANO,MAR
13823,20110321,135034,20223006,-14.3913,-76.3439,15,4.7,OCEANO,MAR
13824,20110322,070311,20223006,-13.7347,-77.1445,21,4.5,OCEANO,MAR
13825,20110322,075048,20223006,-8.3294,-74.723,131,4.7,PERU,UCAYALI
13826,20110322,160407,20223006,-8.7281,-78.9167,43,4.5,OCEANO,MAR
13827,20110323,003901,20223006,-7.4082,-79.4637,38,4.5,PERU,LA LIBERTAD
